,code,source
996,第六卷 通天灵宝 第九百九十八章 不期而遇,https://www.xbiquge.so/book/6729/4422788.html
997,第六卷 通天灵宝 第九百九十九章 杀心大起,https://www.xbiquge.so/book/6729/4422790.html
998,第六卷 通天灵宝 第一千章 石傀儡,https://www.xbiquge.so/book/6729/4422793.html
999,第六卷 通天灵宝 第一千零一章 昆吾殿、灵宝阁、镇魔塔,https://www.xbiquge.so/book/6729/4422795.html
1000,第六卷 通天灵宝 第一千零二章 妇人,https://www.xbiquge.so/book/6729/4422797.html
1001,第六卷 通天灵宝 第一千零三章 群魔隐现,https://www.xbiquge.so/book/6729/4422799.html
1002,第六卷 通天灵宝 第一千零四章 玄青子,https://www.xbiquge.so/book/6729/4422800.html
1003,第六卷 通天灵宝 第一千零五章 巨物、宫殿与破阵,https://www.xbiquge.so/book/6729/4422803.html
1004,第六卷 通天灵宝 第一千零六章 铸灵堂,https://www.xbiquge.so/book/6729/4422804.html
1005,第六卷 通天灵宝 第一千零七章 巨鼎,https://www.xbiquge.so/book/6729/4422807.html
1006,第六卷 通天灵宝 第一千零八章 太阴真火,https://www.xbiquge.so/book/6729/4422808.html
1007,第六卷 通天灵宝 第一千零九章 阴魄凝形,https://www.xbiquge.so/book/6729/4422810.html
1008,第六卷 通天灵宝 第一千一十章 须弥五行壁,https://www.xbiquge.so/book/6729/4422812.html
1009,第六卷 通天灵宝 第一千一十一章 一扇惊敌,https://www.xbiquge.so/book/6729/4422814.html
1010,第六卷 通天灵宝 第一千一十二章 青铜狮,https://www.xbiquge.so/book/6729/4422817.html
1011,第六卷 通天灵宝 第一千一十三章 万斤压身,https://www.xbiquge.so/book/6729/4422819.html
1012,第六卷 通天灵宝 第一千一十四章 化仙二女,https://www.xbiquge.so/book/6729/4422821.html
1013,第六卷 通天灵宝 第一千一十五章 金磁灵木,https://www.xbiquge.so/book/6729/4422822.html
1014,第六卷 通天灵宝 第一千一十六章 元刹圣祖,https://www.xbiquge.so/book/6729/4422825.html
1015,第六卷 通天灵宝 第一千一十七章 融魂,https://www.xbiquge.so/book/6729/4422827.html
1016,第六卷 通天灵宝 第一千一十八章 再见元光,https://www.xbiquge.so/book/6729/4422828.html
1017,第六卷 通天灵宝 第一千一十九章 偷袭,https://www.xbiquge.so/book/6729/4422831.html
1018,第六卷 通天灵宝 第一千二十章 夺宝,https://www.xbiquge.so/book/6729/4422832.html
1019,第六卷 通天灵宝 第一千二十一章 阳环之威,https://www.xbiquge.so/book/6729/4422834.html
1020,第六卷 通天灵宝 第一千二十二章 降伏,https://www.xbiquge.so/book/6729/4422837.html
1021,第六卷 通天灵宝 第一千二十三章 劫杀老魔,https://www.xbiquge.so/book/6729/4422839.html
1022,第六卷 通天灵宝 第一千二十四章 五魔合体,https://www.xbiquge.so/book/6729/4422841.html
1023,第六卷 通天灵宝 第一千二十五章 血魔珠,https://www.xbiquge.so/book/6729/4422844.html
1024,第六卷 通天灵宝 第一千二十六章 破珠,https://www.xbiquge.so/book/6729/4422845.html
1025,第六卷 通天灵宝 第一千二十七章 反噬,https://www.xbiquge.so/book/6729/4422848.html
1026,第六卷 通天灵宝 第一千二十八章 灵宝现世,https://www.xbiquge.so/book/6729/4422850.html
1027,第六卷 通天灵宝 第一千二十九章 魔刃疑云,https://www.xbiquge.so/book/6729/4422851.html
1028,第六卷 通天灵宝 第一千三十章 血刀,https://www.xbiquge.so/book/6729/4422854.html
1029,第六卷 通天灵宝 第一千三十一章 八灵尺,https://www.xbiquge.so/book/6729/4422856.html
1030,第六卷 通天灵宝 第一千三十二章 联手,https://www.xbiquge.so/book/6729/4422857.html
1031,第六卷 通天灵宝 第一千三十三章 破阵与脱困,https://www.xbiquge.so/book/6729/4422860.html
1032,第六卷 通天灵宝 第一千三十四章 禁魔环、冰魂谷,https://www.xbiquge.so/book/6729/4422862.html
1033,第六卷 通天灵宝 第一千三十五章 化神修士,https://www.xbiquge.so/book/6729/4422864.html
1034,第六卷 通天灵宝 第一千三十六章 银月、雪玲、珑梦,https://www.xbiquge.so/book/6729/4422866.html
1035,第六卷 通天灵宝 第一千三十七章 九真伏魔阵,https://www.xbiquge.so/book/6729/4422867.html
1036,第六卷 通天灵宝 第一千三十八章 魔现,https://www.xbiquge.so/book/6729/4422869.html
1037,第六卷 通天灵宝 第一千三十九章 黑风旗,https://www.xbiquge.so/book/6729/4422872.html
1038,第六卷 通天灵宝 第一千四十章 保身,https://www.xbiquge.so/book/6729/4422874.html
1039,第六卷 通天灵宝 第一千四十一章 偷袭,https://www.xbiquge.so/book/6729/4422876.html
1040,第六卷 通天灵宝 第一千四十二章 斩魔,https://www.xbiquge.so/book/6729/4422878.html
1041,第六卷 通天灵宝 第一千四十三章 重获旧宝,https://www.xbiquge.so/book/6729/4422880.html
1042,第六卷 通天灵宝 第一千四十四章 反目,https://www.xbiquge.so/book/6729/4422882.html
1043,第六卷 通天灵宝 第一千四十五章 吞婴,https://www.xbiquge.so/book/6729/4422884.html
1044,第六卷 通天灵宝 第一千四十六章 血刃再现,https://www.xbiquge.so/book/6729/4422886.html
1045,第六卷 通天灵宝 第一千四十五章 破壁突变,https://www.xbiquge.so/book/6729/4422888.html
1046,第六卷 通天灵宝 第一千四十八章 条件,https://www.xbiquge.so/book/6729/4422890.html
1047,第六卷 通天灵宝 第一千四十九章 灵禽与元婴,https://www.xbiquge.so/book/6729/4422892.html
1048,第六卷 通天灵宝 第一千五十章 圣兽之印,https://www.xbiquge.so/book/6729/4422895.html
1049,第六卷 通天灵宝 第一千五十一章 叱念真雷,https://www.xbiquge.so/book/6729/4422897.html
1050,第六卷 通天灵宝 第一千五十二章 空间碎裂,https://www.xbiquge.so/book/6729/4422899.html
1051,第六卷 通天灵宝 第一千五十三章 第九层,https://www.xbiquge.so/book/6729/4422901.html
1052,第六卷 通天灵宝 第一千五十四章 禁魔,https://www.xbiquge.so/book/6729/4422902.html
1053,第六卷 通天灵宝 第一千五十五章 赤鸣鼓,https://www.xbiquge.so/book/6729/4422904.html
1054,第六卷 通天灵宝 第一千五十六章 真魔之气,https://www.xbiquge.so/book/6729/4422906.html
1055,第六卷 通天灵宝 第一千五十七章 三宝联手,https://www.xbiquge.so/book/6729/4422909.html
1056,第六卷 通天灵宝 第一千五十八章 魔像,https://www.xbiquge.so/book/6729/4422911.html
1057,第六卷 通天灵宝 第一千五十九章 魔威无双,https://www.xbiquge.so/book/6729/4422913.html
1058,第六卷 通天灵宝 第一千六十章 敖啸老祖,https://www.xbiquge.so/book/6729/4422915.html
1059,第六卷 通天灵宝 第一千六十一章 大战再起,https://www.xbiquge.so/book/6729/4422917.html
1060,第六卷 通天灵宝 第一千六十二章 珈轮战魔,https://www.xbiquge.so/book/6729/4422919.html
1061,第六卷 通天灵宝 第一千六十三章 漩涡,https://www.xbiquge.so/book/6729/4422921.html
1062,第六卷 通天灵宝 第一千六十四章 黑洞,https://www.xbiquge.so/book/6729/4422923.html
1063,第六卷 通天灵宝 第一千六十五章 逃脱,https://www.xbiquge.so/book/6729/4422925.html
1064,第六卷 通天灵宝 第一千六十六章 逆灵通道,https://www.xbiquge.so/book/6729/4422926.html
1065,第六卷 通天灵宝 第一千六十七章 封灵大法,https://www.xbiquge.so/book/6729/4422929.html
1066,第六卷 通天灵宝 第一千六十八章 封印,https://www.xbiquge.so/book/6729/4422931.html
1067,第六卷 通天灵宝 第一千六十九章 灵魂吞噬,https://www.xbiquge.so/book/6729/4422933.html
1068,第六卷 通天灵宝 第一千七十章 脱困,https://www.xbiquge.so/book/6729/4422935.html
1069,第六卷 通天灵宝 第一千七十一章 冰寒之地,https://www.xbiquge.so/book/6729/4422936.html
1070,第六卷 通天灵宝 第一千七十二章 化丹,https://www.xbiquge.so/book/6729/4422939.html
1071,第六卷 通天灵宝 第一千七十三章 密室诸宝,https://www.xbiquge.so/book/6729/4422941.html
1072,第六卷 通天灵宝 第一千七十四章 收魔,https://www.xbiquge.so/book/6729/4422944.html
1073,第六卷 通天灵宝 第一千七十五章 北冥岛,https://www.xbiquge.so/book/6729/4422946.html
1074,第六卷 通天灵宝 第一千七十六章 冰城,https://www.xbiquge.so/book/6729/4422948.html
1075,第六卷 通天灵宝 第一千七十七章 雪猿、冰壁、宫殿,https://www.xbiquge.so/book/6729/4422950.html
1076,第六卷 通天灵宝 第一千七十八章 冰灵果,https://www.xbiquge.so/book/6729/4422952.html
1077,第六卷 通天灵宝 第一千七十九章 金风狸,https://www.xbiquge.so/book/6729/4422954.html
1078,第六卷 通天灵宝 第一千八十章 寒骊上人,https://www.xbiquge.so/book/6729/4422956.html
1079,第六卷 通天灵宝 第一千八十一章 三大寒焰,https://www.xbiquge.so/book/6729/4422958.html
1080,第六卷 通天灵宝 第一千八十二章 冰海妖兽,https://www.xbiquge.so/book/6729/4422960.html
1081,第六卷 通天灵宝 第一千八十三章 冰狞兽,https://www.xbiquge.so/book/6729/4422962.html
1082,第六卷 通天灵宝 第一千八十四章 二妖,https://www.xbiquge.so/book/6729/4422965.html
1083,六卷 通天灵宝 第一千八十五章 冰海妖影,https://www.xbiquge.so/book/6729/4422967.html
1084,第六卷 通天灵宝 第一千八十六章 寒焰修士,https://www.xbiquge.so/book/6729/4422969.html
1085,第六卷 通天灵宝 第一千八十七章 虚灵殿,https://www.xbiquge.so/book/6729/4422971.html
1086,第六卷 通天灵宝 第一千八十八章 冰魄寒烈阵,https://www.xbiquge.so/book/6729/4422973.html
1087,第六卷 通天灵宝 第一千八十九章 玄玉洞,https://www.xbiquge.so/book/6729/4422974.html
1088,第六卷 通天灵宝 第一千九十章 阴灵水、太阳精石,https://www.xbiquge.so/book/6729/4422977.html
1089,第六卷 通天灵宝 第一千九十一章 群妖压境,https://www.xbiquge.so/book/6729/4422979.html
1090,第六卷 通天灵宝 第一千九十二章 三大妖修,https://www.xbiquge.so/book/6729/4422980.html
1091,第六卷 通天灵宝 第一千九十三章 镇海钟,https://www.xbiquge.so/book/6729/4422982.html
1092,第六卷 通天灵宝 第一千九十四章 寒焰洗髓,https://www.xbiquge.so/book/6729/4422984.html
1093,第六卷 通天灵宝 第一千九十五章 猜忌,https://www.xbiquge.so/book/6729/4422987.html
1094,第六卷 通天灵宝 第一千九十六章 妖魂,https://www.xbiquge.so/book/6729/4422989.html
1095,第六卷 通天灵宝 第一千九十七章 魔高一丈,https://www.xbiquge.so/book/6729/4422991.html
1096,第六卷 通天灵宝 第一千九十九章 反目,https://www.xbiquge.so/book/6729/4422995.html
1097,第六卷 通天灵宝 第一千一百章 战起,https://www.xbiquge.so/book/6729/4422997.html
1098,第六卷 通天灵宝 第一千一百零一章 洞下激战（上）,https://www.xbiquge.so/book/6729/4422999.html
1099,第六卷 通天灵宝 第一千一百零二章 双尾人面蝎,https://www.xbiquge.so/book/6729/4423001.html
1100,第六卷 通天灵宝 第一千一百零三章 力压双修,https://www.xbiquge.so/book/6729/4423003.html
1101,第六卷 通天灵宝 第一千一百零四章 傀儡克敌,https://www.xbiquge.so/book/6729/4423005.html
1102,第六卷 通天灵宝 第一千一百零五章 禁婴,https://www.xbiquge.so/book/6729/4423007.html
1103,第六卷 通天灵宝 第一千一百零六章 收焰,https://www.xbiquge.so/book/6729/4423009.html
1104,第六卷 通天灵宝 第一千一百零七章 剑阵重现,https://www.xbiquge.so/book/6729/4423011.html
1105,第六卷 通天灵宝 第一千一百零八章 夺宝,https://www.xbiquge.so/book/6729/4423013.html
1106,第六卷 通天灵宝 第一千一百零九章 沉水与玄玉,https://www.xbiquge.so/book/6729/4423014.html
1107,第六卷 通天灵宝 第一千一百一十章 再遇妖兽,https://www.xbiquge.so/book/6729/4423017.html
1108,第六卷 通天灵宝 第一千一百一十一章 妖兽入侵,https://www.xbiquge.so/book/6729/4423019.html
1109,第六卷 通天灵宝 第一千一百一十二章 三目妖兽,https://www.xbiquge.so/book/6729/4423021.html
1110,第六卷 通天灵宝 第一千一百一十三章 妖气冲天,https://www.xbiquge.so/book/6729/4423023.html
1111,第六卷 通天灵宝 第一千一百一十四章 万妖幡与车老妖,https://www.xbiquge.so/book/6729/4423025.html
1112,第六卷 通天灵宝 第一千一百一十五章 各现神通,https://www.xbiquge.so/book/6729/4423027.html
1113,第六卷 通天灵宝 第一千一百一十六章 旗鼓相当,https://www.xbiquge.so/book/6729/4423029.html
1114,第六卷 通天灵宝 第一千一百一十七章 冰凤之威,https://www.xbiquge.so/book/6729/4423030.html
1115,第六卷 通天灵宝 第一千一百一十八章 空间神通,https://www.xbiquge.so/book/6729/4423033.html
1116,第六卷 通天灵宝 第一千一百一十九章 黄泉鬼母,https://www.xbiquge.so/book/6729/4423035.html
1117,第六卷 通天灵宝 第一千一百二十章 传送之战,https://www.xbiquge.so/book/6729/4423037.html
1118,第七卷 纵横人界 第一千一百二十一章 重返故地,https://www.xbiquge.so/book/6729/4423039.html
1119,第七卷 纵横人界 第一千一百二十二章 联手,https://www.xbiquge.so/book/6729/4423040.html
1120,第七卷 纵横人界 第一千一百二十三章 困地潜修,https://www.xbiquge.so/book/6729/4423042.html
1121,第七卷 纵横人界 第一千一百二十四章 天兆,https://www.xbiquge.so/book/6729/4423044.html
1122,第七卷 纵横人 第一千一百二十五章 后期初成,https://www.xbiquge.so/book/6729/4423046.html
1123,第七卷 纵横人界 第一千一百二十六章 黄沙门,https://www.xbiquge.so/book/6729/4423049.html
1124,第七卷 纵横人界 第一千一百二十七章 谣言（求月票）,https://www.xbiquge.so/book/6729/4423051.html
1125,第七卷 纵横人界 第一千一百二十八章 密语,https://www.xbiquge.so/book/6729/4423053.html
1126,第七卷 纵横人界 第一千一百二十九章 元磁神光,https://www.xbiquge.so/book/6729/4423055.html
1127,第七卷 纵横人界 第一千一百三十章 拦截,https://www.xbiquge.so/book/6729/4423057.html
1128,第七卷 纵横人界 第一千一百三十一章 忌惮,https://www.xbiquge.so/book/6729/4423059.html
1129,第七卷 纵横人界 第一千一百三十二章 援手,https://www.xbiquge.so/book/6729/4423061.html
1130,第七卷 纵横人界 第一千一百三十三章 似曾相识,https://www.xbiquge.so/book/6729/4423063.html
1131,第七卷 纵横人界 第一千一百三十四章 轮回之惑,https://www.xbiquge.so/book/6729/4423065.html
1132,第七卷 纵横人界 第一千一百三十五章 约定,https://www.xbiquge.so/book/6729/4423067.html
1133,第七卷 纵横人界 第一千一百三十六章 巨禽,https://www.xbiquge.so/book/6729/4423070.html
1134,第七卷 纵横人界 第一千一百三十七章 青羽,https://www.xbiquge.so/book/6729/4423071.html
1135,第七卷 纵横人界 第一千一百三十八章 雷空岛,https://www.xbiquge.so/book/6729/4423074.html
1136,第七卷 纵横人界 第一千一百三十九章 神念附灵,https://www.xbiquge.so/book/6729/4423076.html
1137,第七卷 纵横人界 第一千一百四十章 守株待兔,https://www.xbiquge.so/book/6729/4423078.html
1138,第七卷 纵横人界 第一千一百四十一章 截杀,https://www.xbiquge.so/book/6729/4423080.html
1139,第七卷 纵横人界 第一千一百四十二章 极阴之讯,https://www.xbiquge.so/book/6729/4423081.html
